urls,标题,标签,简介,封面图片,标题分数,标签分数,封面图片分数,简介分数
https://www.bilibili.com/video/BV1NA411V7me/,东南亚衰落怪文科生？大胆一点！怪大学生！,知识分享官 财经 历史 教育 大学 王骁 经济 东南亚 商业 ,新号看到的人比较少，欢迎关注+一键三连！ 每周六，小王陪你看世界~,http://i0.hdslb.com/bfs/archive/ff3dde31136b41032dbd19fd9dec49550bdfe42b.jpg,0.0,0.11304078416613478,-0.1875,
https://www.bilibili.com/video/BV1A64y1H7MV/,伊拉克战争20年，无意义的消耗与秩序的变革【中东14｜伊拉克】,故事档案馆 奥巴马 两伊战争 萨达姆 中东 伊拉克 海湾战争 布什 王骁 伊拉克战争 ,一键三连推荐给更多朋友！  中东系列回顾： 【中东 01】卡塔尔传送门：BV1eG411M78V 【中东 02】沙特传送门：BV1Po4y1N774 【中东 03】阿联酋传送门：BV1sg4y1w76G 【中东 04】科威特传送门：BV19P41167bm 【中东 05】阿曼传送门：BV1w44y1A7xC 【中东 06】巴林传送门：BV1hu4y1q7XU 【中东 07】也门传送门：BV1pk4y1F74a 【中东 08】约旦传送门：BV1PK4y1F7Rr 【中东 09】以色列传送门：BV1f94y1t7CA 【中东 10】巴勒斯坦传送门：BV1pg4y1X7UK 【中东 11】叙利亚传送门：BV19C4y1P7rq 【中东 12】黎巴嫩传送门：BV1fc411z7Wu 【中东 13】真主党传送门：BV1tp4y1f7aD 【中东 14】伊拉克传送门：BV1A64y1H7MV 【中东 15】埃及传送门：BV1c94y1T7d6 【中东 16】穆兄会传送门：BV13g4y1e7Cm,http://i2.hdslb.com/bfs/archive/d88739ca5f7164504ea55f576bb66c8e29695ee7.jpg,0.0,0.050656087645095244,-0.25,
BV1XB4y1S7Xg,【美帝霸权三头犬 02】美帝如何踩着英帝控制欧洲,伦敦 伊丽莎白 英国 历史 苏联 美国 欧洲 王骁 马岛战争 历史人文档案馆 历史人文档案馆2022第二季 ,一键三连，推荐给更多的朋友！一起变得更强！ 【美帝三头犬 01】日本篇传送门：BV1EB4y1S7TT,http://i2.hdslb.com/bfs/archive/38cc48ac899f705e0abf7303a933f61ebfd97d96.jpg,0.24472191569566393,0.2967008112257738,-1.4375,
BV1u8411M7QQ,为什么澳大利亚95%的土地都是空的?,印第安人 地理 荒芜 沙漠 澳洲 移民文化 ,"为什么澳大利亚95%的土地都是空的? 澳大利亚的土地广阔无垠,为什么人口会那么少,为什么森林大火无法扑灭,为什么澳大利亚的新增人口来自移民,为什么对亚洲移民不友好,带着这些问题让我们看完这个视频.",http://i0.hdslb.com/bfs/archive/23dc971e25443dd6f3824cbee5bfe821473e09cc.jpg,0.08768681980142447,0.06655924660794856,-1.1875,
BV1g4411R71K,骁话一下：不理性很精分的澳大利亚,骁话一下 澳大利亚 历史 ,以前澳大利亚在我们心目中是一个无害的国家，阳光、沙滩、袋鼠、牛肉、羊毛、铁矿，很美好，但这些年却越来越充满敌意。个人恩怨方面霍顿挑衅孙杨，国家层面澳大利亚政府炒作“中国威胁论”。为什么会出现这样的转变呢？本期《骁话一下》我们从澳大利亚的历史中去寻找原因，聊聊不理性很精分的澳大利亚。,http://i1.hdslb.com/bfs/archive/d01c1dd82ed9537c8cfa9d36be0a48dec83cd94a.jpg,0.07734781234369076,0.22555487220684337,-1.4375,
BV1oi4y1D72t,俄乌危机，欧洲各国人民上街抗议，到底哪个群体坐享其成？,欧盟 美国 地理 历史 俄罗斯 经济 乌克兰 王骁 打卡挑战 历史人文档案馆 ,每周见一次，有收获就来个三连吧！这把欧洲跟风制裁了一圈，结果能源和粮食价格齐齐上涨，自己的老百姓扛不住了，爆发了大规模抗议。今天咱们就聊四个部分：1、俄罗斯对于欧洲有多重要？2、欧盟领袖德国在考虑什么？3、国际市场中大家都受到什么冲击？4、谁赢麻了？,http://i0.hdslb.com/bfs/archive/5b037ade291bc1d63e3f78be7bcbc087616f88ef.jpg,0.0,0.3157851025196652,-0.875,
BV1ya411W7Lv,善终的暴君、二战中最聪明的人之一：佛朗哥（上）【历史调研室33】,历史 西班牙 历史人文档案馆 历史人文档案馆2022第二季 ,求关注、求三连～ 参考资料、视频素材、BGM在视频结尾,http://i0.hdslb.com/bfs/archive/71f92b9ec316a7c9daaf66d67ad14f09421ddbbb.jpg,0.0,0.31017057717950425,-0.625,
BV1XB4y1S7Xg,【美帝霸权三头犬 02】美帝如何踩着英帝控制欧洲,伦敦 伊丽莎白 英国 历史 苏联 美国 欧洲 王骁 马岛战争 历史人文档案馆 历史人文档案馆2022第二季 ,一键三连，推荐给更多的朋友！一起变得更强！ 【美帝三头犬 01】日本篇传送门：BV1EB4y1S7TT,http://i2.hdslb.com/bfs/archive/38cc48ac899f705e0abf7303a933f61ebfd97d96.jpg,0.24472191569566393,0.2967008112257738,-1.4375,
BV1wL411N7ws,【纪录片】历史小胶囊 07 石油和中东,社会 英语 历史 荷兰 History 101 历史小胶囊 ,《历史小胶囊》是一部新颖的历史纪录片，本片以优质档案和令人惊叹的数字图表具象地呈现历史古树。这个具有里程碑意义的系列讲述了过去100年里最大的发展，并将它们分解为快节奏的、易于理解的20分钟内容，有助于回答一些大问题:为什么世界是这样的，我们是如何来到这里的?,http://i2.hdslb.com/bfs/archive/865461e47daf80d3dca5946ab909ad4b4b0455fd.png,0.0,0.06123094334544521,-0.9375,0.1391124158086182
BV1Bi4y1M7QA,骁话一下：安倍晋三挥泪辞职，日本大国梦到头了,王骁 知识分享官 骁话一下 东京 日本 美国 小泉纯一郎 安倍晋三 辞职 日本发展 知识分享官招募令·第六期 ,8月28日，日本首相安倍晋三宣布辞职，日本历史上执政最长的安倍政权迎来落幕。他在位期间争议不断，却创造了日本宪政史上在位时间最长的记录。他出生于豪门政治世家，却曾试图打破日本豪门政治的枷锁。他创造了泡沫破裂之后最好的经济增长，却又被一场疫情打回原形，最后草草下台。黯然离场的安倍究竟是有为还是无能？他又为日本留下了哪些政治遗产？他的命运如何与日本国运联系起来？本期@王骁Albert 就谈谈，世袭“小猛男”安倍与日本最后的大国梦。,http://i0.hdslb.com/bfs/archive/aadccdc307e1cea341e1a827c9b48d06d858632c.jpg,0.0,0.15177836744198991,-0.6875,0.10429479194950078
BV1g4411R71K,骁话一下：不理性很精分的澳大利亚,骁话一下 澳大利亚 历史 ,以前澳大利亚在我们心目中是一个无害的国家，阳光、沙滩、袋鼠、牛肉、羊毛、铁矿，很美好，但这些年却越来越充满敌意。个人恩怨方面霍顿挑衅孙杨，国家层面澳大利亚政府炒作“中国威胁论”。为什么会出现这样的转变呢？本期《骁话一下》我们从澳大利亚的历史中去寻找原因，聊聊不理性很精分的澳大利亚。,http://i1.hdslb.com/bfs/archive/d01c1dd82ed9537c8cfa9d36be0a48dec83cd94a.jpg,0.07734781234369076,0.22555487220684337,-1.4375,0.08962353876911704
BV1kA411G7jg,古 巴 人 民 真 蒸 汽【奇葩小国19】,知识分享官 人物 社会 苏联 历史 美国 蒸汽波 中情局 古巴 卡斯特罗 ,本文主要参考资料:  《窃听风云:美国中央情报局》詹静芳.詹幼鹏  《猪湾事件与古巴共产主义道路选择》朱大伟  《从洛佩斯到猪湾事件:美国对古巴政策的演变》袁灿兴  《猪湾事件前后中央情报局情报失误评析》钱峰  《刺杀卡斯特罗》徐世澄  《苏联在古巴导弹危机中的隐蔽行动探析》高庆军  《勃列日涅夫时期苏联对古巴推行的扩张政策》郑迪  《古巴经济模式更新:十年回顾与反思》里卡多.托雷斯.佩雷兹,http://i1.hdslb.com/bfs/archive/0a17e8e622153ddb573de77313839996a18a88cc.jpg,0.0,0.10658510262542638,-0.0625,
BV1sP4y197HU,卡扎菲的野望在哪里？【奇葩小国43】,战争 人文 知识 人物 历史 世界史 卡扎菲 乍得 历史人文档案馆 社科人文分享官·第二期 ,本篇为奇葩小国之乍得（上）。  参考资料： 阿泽维多·马里奥1998年出版《暴力的根源：乍得战争史》 汤普森·弗吉尼亚1981年出版《乍得冲突》 《乍得内战研究》柴庆友 印第安纳大学出版社1988年《绿与黑：卡扎菲的非洲政策》 约翰·米德尔顿1997年出版《撒哈拉以南非洲百科全书》 内维尔·利2018年出版《技术：从伟大的丰田战争到现代特种部队的非标准战术车辆》 塞缪尔·迪卡罗1997年出版《乍得历史词典》,http://i1.hdslb.com/bfs/archive/473e045c0dcd13dbf4c217bf87ecea6d6b71dbad.jpg,0.0,0.10112251282501054,-0.125,
BV1yU4y1x7xq,如何靠捡屎成为世界首富？【奇葩小国05】,社会 知识分享官 历史 澳大利亚 外交 奇闻 教育 肥胖 揭秘 瑙鲁 ,瑙鲁这个家里有屎的国家，完美地向我们展示了一个暴发户的一生——从暴富到返贫。,http://i1.hdslb.com/bfs/archive/70213e255cf71a9fcf014364a051db88b0ee8933.jpg,0.0,0.10658510262542638,-0.25,
BV1EB4y1S7TT,【美帝霸权三头犬 01】日本，东亚搅屎棍,历史 东京 美国 日本 自卫队 东北亚 东亚 天皇 美日安保条约 历史人文档案馆 历史人文档案馆2022第二季 ,一键三连，推荐给更多的朋友！,http://i1.hdslb.com/bfs/archive/9396f5c7e6d9c313ad62ec9ca105c44932d725b1.jpg,0.24478531173455215,0.29670081122577385,-1.0625,
BV1XB4y1S7Xg,【美帝霸权三头犬 02】美帝如何踩着英帝控制欧洲,英国 伊丽莎白 苏联 欧洲 历史 美国 伦敦 王骁 马岛战争 历史人文档案馆 历史人文档案馆2022第二季 ,一键三连，推荐给更多的朋友！一起变得更强！ 【美帝三头犬 01】日本篇传送门：BV1EB4y1S7TT,http://i2.hdslb.com/bfs/archive/38cc48ac899f705e0abf7303a933f61ebfd97d96.jpg,0.24472191569566393,0.2967008112257738,-1.4375,
BV1xM411k7S5,澳大利亚战争03_1,科普 战争 历史 难民 澳大利亚 ,澳大利亚战争03_1,http://i1.hdslb.com/bfs/archive/d9181f5a1e851310bc59705d95c6b9038a3c192c.jpg,0.237739238575224,0.15973937686327608,-1.375,
BV16Z4y1Y7mF,【美帝三头犬 04 牵绳人】为什么美国是最差的帝国主义,历史 美国 日本 二战 罗斯福 王骁 杜鲁门 美军 五大国 历史人文档案馆 历史人文档案馆2022第二季 ,一键三连，推荐给更多朋友！一起变得更强！ 【美帝三头犬 01】日本篇传送门：BV1EB4y1S7TT 【美帝三头犬 02】英国篇传送门：BV1XB4y1S7Xg 【美帝三头犬 03】澳大利亚篇传送门：BV16G411x7Kq,http://i2.hdslb.com/bfs/archive/f86ed469f30bc48a9165dc68c265dbf65bd842ea.jpg,0.12735952979479354,0.46975676801152594,-0.6875,
BV1EB4y1S7TT,【美帝霸权三头犬 01】日本，东亚搅屎棍,历史 东京 美国 日本 自卫队 东北亚 东亚 天皇 美日安保条约 历史人文档案馆 历史人文档案馆2022第二季 ,一键三连，推荐给更多的朋友！,http://i1.hdslb.com/bfs/archive/9396f5c7e6d9c313ad62ec9ca105c44932d725b1.jpg,0.24478531173455215,0.29670081122577385,-1.0625,
BV1XB4y1S7Xg,【美帝霸权三头犬 02】美帝如何踩着英帝控制欧洲,英国 伊丽莎白 苏联 欧洲 历史 美国 伦敦 王骁 马岛战争 历史人文档案馆 历史人文档案馆2022第二季 ,一键三连，推荐给更多的朋友！一起变得更强！ 【美帝三头犬 01】日本篇传送门：BV1EB4y1S7TT,http://i2.hdslb.com/bfs/archive/38cc48ac899f705e0abf7303a933f61ebfd97d96.jpg,0.24472191569566393,0.2967008112257738,-1.4375,
BV1Tx411V7fx,纪录片.历史频道.澳大利亚海岸.S03E02.2017[高清][生肉],纪录片 ,www.imdb.com 【纪录片.历史频道.澳大利亚海岸.Coast.Australia.S03.2017】 从绵延数万公里的澳大利亚海岸线挑选出六段特色海岸，历史学家Neil Oliver用独特的苏格兰口音，评述壮丽风光、历史文化和风土人情。,http://i0.hdslb.com/bfs/archive/6243eafc0b4fe995431cee4155e86b14c892df87.jpg,0.05629715757507138,0.0,-1.5625,0.14563956400843087
BV1VU4y1w7Vr,澳大利亚，世界独占一块大陆的国家,知识分享官 旅行 科普 澳大利亚 世界地理 ,澳大利亚,http://i1.hdslb.com/bfs/archive/a434cca8406545af78026db91dddade1a6ea697e.jpg,0.06997254341808112,0.07357474610589511,-1.625,0.13819929773426579
BV1mb411p7rj,纪录片.SBS.澳大利亚简史：彩色版.S01E03.2019[高清][英字],纪录片 ,【纪录片.SBS.澳大利亚简史：彩色版.Australia.In.Colour.S01.2019】澳大利亚于1901年建国，独特的地理位置和国家历史造就与众不同的民族精神。本片将历史档案影像上色处理，展现19世纪末至今的澳大利亚历史。 微博、微信：猛犸君侯。全4集，高清英字：https://weibo.com/5643224579/Ho6yQics9 原作者SBS，原标题Australia，出处SBS,http://i1.hdslb.com/bfs/archive/37c37770e8197048104977fa36a0133898ffc9e0.jpg,0.05629715757507138,0.0,-0.75,0.12783075566767022
BV1mu411N7A4,战双同人速涂0829——三头犬，出击！,板绘 同人 薇拉瑰丽 诺克提 三头犬 21 战双帕弥什 必剪创作 一起来画画吧！二创挑战月 绘画二创挑战 ,微博http://m.weibo.cn/status/4939928502796493? 求点赞支持感谢感谢～！,http://i0.hdslb.com/bfs/archive/a8a08373a76b7a85ac0edac10594f17caafe5543.jpg,0.07734781234369076,0.0,0.1875,
BV11x411w7Q4,【CCTV】带着护照游世界.E03.澳大利亚篇,CCTV 旅行 风光 澳大利亚 纪录片 TRAVEL THE WORLD WITH A PASSPORT 带着护照游世界 ,直传 一部相当不错的风光旅行纪录片，可以让你免费观赏世界各地的风土人情！,http://i2.hdslb.com/bfs/archive/9f208ebcd839577bd2caf9f30747cbf6ecdc687b.jpg,0.07734781234369076,0.048185057524899266,0.125,
BV1em4y1V7uG,甲方地狱公爵搜 买三头坐骑，三头龙和三头犬的争夺赛,三头犬 三头龙 坐骑 ,-,http://i0.hdslb.com/bfs/archive/91431111be58460716c7feb9dfbb9377cf7e1097.jpg,0.1593434154678939,0.0,0.0,
BV16G411x7Kq,【美帝霸权三头犬 03 澳大利亚】什么契机，白捡一个好大儿？,日本 美国 澳大利亚 历史 二战 地理 王骁 印尼 马六甲 历史人文档案馆 历史人文档案馆2022第二季 ,一键三连，让更多的朋友看到，祝我们一起变得更强！,,,,,
